0.05, -9.31, -2.58, 33.81, 41.75, 49.86, 1.69, 94905.55, 5.78, 21.89,5
0.21, -9.39, -2.45, 33.81, 41.75, 49.78, 1.69, 94905.55, 5.78, 21.87,5
0.13, -9.22, -2.68, 33.70, 41.50, 49.73, 1.69, 94893.67, 5.79, 21.75,5
0.09, -9.24, -2.53, 33.70, 41.50, 49.73, 1.69, 94893.67, 5.79, 21.75,5
-0.04, -9.29, -2.88, 33.79, 41.50, 49.69, 1.69, 94908.55, 5.78, 21.82,5
-0.27, -9.23, -2.20, 33.79, 41.50, 49.69, 1.69, 94908.55, 5.78, 21.82,5
0.44, -9.36, -2.73, 33.80, 41.50, 49.64, 1.69, 94906.64, 5.78, 21.81,5
0.64, -9.58, -3.44, 33.80, 41.50, 49.64, 1.69, 94906.64, 5.78, 21.81,5
-0.33, -9.31, -2.80, 33.80, 41.50, 49.58, 1.69, 94910.20, 5.77, 21.79,5
0.22, -9.26, -2.35, 33.80, 41.50, 49.58, 1.69, 94910.20, 5.77, 21.79,5
-0.17, -9.34, -2.27, 33.79, 41.50, 49.54, 1.69, 94900.34, 5.78, 21.77,5
-0.34, -9.28, -2.81, 33.79, 41.50, 49.54, 1.69, 94900.34, 5.78, 21.77,5
0.36, -9.34, -2.62, 33.80, 41.50, 49.50, 1.69, 94903.90, 5.78, 21.77,5
0.06, -9.26, -2.05, 33.80, 41.50, 49.50, 1.69, 94903.90, 5.78, 21.77,5
0.20, -9.33, -2.69, 33.79, 41.75, 49.45, 1.69, 94908.55, 5.78, 21.74,5
0.05, -9.42, -2.79, 33.79, 41.75, 49.45, 1.69, 94908.55, 5.78, 21.74,5
-0.26, -9.22, -2.32, 33.79, 41.75, 49.42, 1.69, 94911.28, 5.77, 21.73,5
-0.11, -9.26, -2.25, 33.79, 41.75, 49.42, 1.69, 94911.28, 5.77, 21.73,5
-0.02, -9.35, -2.62, 33.79, 41.75, 49.36, 1.69, 94908.55, 5.78, 21.71,5
-0.04, -9.21, -2.52, 33.79, 41.75, 49.36, 1.69, 94908.55, 5.78, 21.71,5
0.27, -9.28, -2.48, 33.80, 41.75, 49.33, 1.69, 94910.20, 5.77, 21.71,5
0.11, -9.31, -2.64, 33.80, 41.75, 49.33, 1.69, 94910.20, 5.77, 21.71,5
0.05, -9.28, -2.31, 33.79, 41.75, 49.29, 1.69, 94904.99, 5.78, 21.69,5
-0.03, -9.21, -2.57, 33.79, 41.75, 49.29, 1.69, 94904.99, 5.78, 21.69,5
-0.45, -9.32, -2.52, 33.79, 41.75, 49.23, 1.69, 94905.81, 5.78, 21.67,5
-0.09, -9.21, -2.37, 33.79, 41.75, 49.23, 1.69, 94905.81, 5.78, 21.67,5
0.27, -9.28, -2.57, 33.80, 41.50, 49.19, 1.69, 94898.43, 5.78, 21.66,5
-0.04, -9.41, -2.96, 33.80, 41.50, 49.19, 1.69, 94898.43, 5.78, 21.66,5
-0.07, -9.24, -2.85, 33.80, 41.50, 49.14, 1.69, 94907.46, 5.78, 21.65,5
0.01, -9.23, -2.71, 33.80, 41.50, 49.14, 1.69, 94907.46, 5.78, 21.65,5
-0.08, -9.26, -3.11, 33.80, 41.50, 49.07, 1.69, 94898.43, 5.78, 21.62,5
0.24, -9.44, -3.13, 33.80, 41.50, 49.07, 1.69, 94898.43, 5.78, 21.62,5
-0.12, -9.30, -3.25, 33.80, 41.50, 49.02, 1.69, 94909.37, 5.77, 21.61,5
0.02, -9.18, -2.72, 33.80, 41.50, 49.02, 1.69, 94909.37, 5.77, 21.61,5
0.14, -9.08, -2.03, 33.80, 41.50, 48.98, 1.69, 94904.73, 5.78, 21.59,5
