0.84, -0.29, -9.46, 31.92, 631.50, 27.90, 2.59, 95832.03, 4.94, 11.10,1
0.86, -0.29, -9.48, 31.92, 631.50, 27.90, 2.59, 95832.03, 4.94, 11.10,1
0.90, -0.38, -9.71, 31.91, 631.50, 27.90, 2.59, 95824.91, 4.95, 11.09,1
0.82, -0.36, -9.56, 31.91, 631.50, 27.90, 2.59, 95824.91, 4.95, 11.09,1
1.06, -0.36, -9.42, 31.92, 631.50, 27.90, 2.59, 95832.86, 4.94, 11.10,1
0.78, -0.27, -8.96, 31.92, 631.50, 27.90, 2.59, 95832.86, 4.94, 11.10,1
0.80, -0.39, -9.38, 31.91, 631.50, 27.91, 2.58, 95827.63, 4.95, 11.09,1
0.89, -0.33, -9.51, 31.91, 631.50, 27.91, 2.58, 95827.63, 4.95, 11.09,1
0.77, -0.32, -8.99, 31.91, 631.50, 27.91, 2.60, 95831.20, 4.94, 11.09,1
0.69, -0.28, -9.52, 31.91, 631.50, 27.91, 2.60, 95831.20, 4.94, 11.09,1
0.80, -0.31, -9.69, 31.92, 631.50, 27.91, 2.60, 95826.57, 4.95, 11.10,1
0.78, -0.41, -9.29, 31.92, 631.50, 27.91, 2.60, 95826.57, 4.95, 11.10,1
0.89, -0.31, -9.24, 31.93, 631.50, 27.91, 2.59, 95839.15, 4.94, 11.11,1
0.90, -0.34, -9.50, 31.93, 631.50, 27.91, 2.59, 95839.15, 4.94, 11.11,1
0.77, -0.37, -9.91, 31.92, 631.50, 27.90, 2.60, 95832.03, 4.94, 11.10,1
0.90, -0.33, -9.36, 31.92, 631.50, 27.90, 2.60, 95832.03, 4.94, 11.10,1
0.82, -0.33, -9.29, 31.92, 631.50, 27.89, 2.59, 95832.86, 4.94, 11.09,1
0.99, -0.34, -9.64, 31.92, 631.50, 27.89, 2.59, 95832.86, 4.94, 11.09,1
0.96, -0.34, -9.74, 31.92, 631.50, 27.91, 2.59, 95837.48, 4.94, 11.10,1
0.89, -0.26, -9.51, 31.92, 631.50, 27.91, 2.59, 95837.48, 4.94, 11.10,1
1.07, -0.23, -9.06, 31.92, 631.50, 27.91, 2.59, 95832.03, 4.94, 11.10,1
0.87, -0.39, -9.25, 31.92, 631.50, 27.91, 2.59, 95832.03, 4.94, 11.10,1
0.96, -0.30, -9.79, 31.91, 631.25, 27.91, 2.56, 95830.36, 4.95, 11.09,1
0.89, -0.28, -9.44, 31.92, 622.50, 27.89, 2.59, 95837.48, 4.94, 11.09,1
0.96, -0.28, -9.66, 31.93, 617.75, 27.88, 2.61, 95828.23, 4.95, 11.09,1
0.82, -0.33, -9.67, 31.91, 625.50, 27.84, 2.59, 95833.92, 4.94, 11.06,1
0.88, -0.32, -9.19, 31.91, 615.75, 27.85, 2.59, 95828.47, 4.95, 11.06,1
0.84, -0.39, -9.17, 31.92, 617.25, 27.86, 2.59, 95832.03, 4.94, 11.08,1
0.88, -0.27, -9.56, 31.91, 609.00, 27.85, 2.56, 95830.36, 4.95, 11.06,1
0.91, -0.36, -9.69, 31.91, 610.25, 27.78, 2.60, 95841.28, 4.94, 11.02,1
0.92, -0.36, -9.62, 31.93, 606.75, 27.80, 2.59, 95836.42, 4.94, 11.05,1
